session_key,meeting_key,driver_number,lap_number,date_start,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,compound,stint_number,lap_in_stint,tyre_age_at_start,tyre_age,has_complete_timing,is_start_lap,is_pit_in_lap,is_pit_out_lap,is_deleted,is_neutralised,is_valid_for_pace,exclusion_reason,has_position_data,position_at_start,position_at_end,position_update_count,position_changed,interval_min,interval_median,interval_max,interval_sample_count,gap_to_leader_min,gap_to_leader_median,gap_to_leader_max,gap_to_leader_sample_count,has_related_position_change,related_position_change_count
9472,1229,1,1,2024-03-02T15:03:42.341000+00:00,97.759,32.877,41.266,23.616,SOFT,1,1,3,3,true,true,false,false,false,true,false,standing_start;neutralised,true,1,1,10,false,0.0,0.0,0.0,2,0.0,0.0,0.0,2,true,18
9472,1229,1,2,2024-03-02T15:05:20.099000+00:00,96.296,30.916,41.661,23.719,SOFT,1,2,3,4,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,3,2024-03-02T15:06:56.378000+00:00,96.753,30.999,41.966,23.788,SOFT,1,3,3,5,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,4,2024-03-02T15:08:33.130000+00:00,96.647,30.931,41.892,23.824,SOFT,1,4,3,6,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,5,2024-03-02T15:10:09.704000+00:00,97.173,31.255,42.056,23.862,SOFT,1,5,3,7,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,6,2024-03-02T15:11:46.978000+00:00,97.092,31.041,42.187,23.864,SOFT,1,6,3,8,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,7,2024-03-02T15:13:24.080000+00:00,97.038,31.015,42.118,23.905,SOFT,1,7,3,9,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,8,2024-03-02T15:15:01.132000+00:00,97.024,31.041,42.077,23.906,SOFT,1,8,3,10,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,9,2024-03-02T15:16:38.044000+00:00,97.229,31.1,42.166,23.963,SOFT,1,9,3,11,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,10,2024-03-02T15:18:15.404000+00:00,96.96,30.986,42.009,23.965,SOFT,1,10,3,12,true,false,false,false,false,true,false,neutralised,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,11,2024-03-02T15:19:52.275000+00:00,97.085,30.974,42.142,23.969,SOFT,1,11,3,13,true,false,false,false,false,true,false,neutralised,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,12,2024-03-02T15:21:29.336000+00:00,97.045,30.966,42.091,23.988,SOFT,1,12,3,14,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,13,2024-03-02T15:23:06.399000+00:00,97.03,30.964,42.055,24.011,SOFT,1,13,3,15,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,14,2024-03-02T15:24:43.393000+00:00,97.028,30.938,42.042,24.048,SOFT,1,14,3,16,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,15,2024-03-02T15:26:20.469000+00:00,97.011,30.887,42.058,24.066,SOFT,1,15,3,17,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,16,2024-03-02T15:27:57.507000+00:00,97.168,31.048,42.032,24.088,SOFT,1,16,3,18,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,17,2024-03-02T15:29:34.687000+00:00,99.896,31.006,42.06,26.83,SOFT,1,17,3,19,true,false,true,false,false,false,false,pit_in,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,18,2024-03-02T15:31:14.461000+00:00,117.854,52.815,41.511,23.528,HARD,2,1,0,0,true,false,false,true,false,false,false,pit_out,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,19,2024-03-02T15:33:12.478000+00:00,95.283,30.628,41.162,23.493,HARD,2,2,0,1,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,20,2024-03-02T15:34:47.658000+00:00,95.16,30.585,41.1,23.475,HARD,2,3,0,2,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,21,2024-03-02T15:36:22.851000+00:00,95.316,30.576,41.24,23.5,HARD,2,4,0,3,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,22,2024-03-02T15:37:58.157000+00:00,95.204,30.56,41.142,23.502,HARD,2,5,0,4,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,23,2024-03-02T15:39:33.340000+00:00,95.216,30.553,41.145,23.518,HARD,2,6,0,5,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,24,2024-03-02T15:41:08.681000+00:00,95.289,30.548,41.257,23.484,HARD,2,7,0,6,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,25,2024-03-02T15:42:43.916000+00:00,95.342,30.518,41.282,23.542,HARD,2,8,0,7,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,26,2024-03-02T15:44:19.229000+00:00,95.223,30.522,41.14,23.561,HARD,2,9,0,8,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,27,2024-03-02T15:45:54.455000+00:00,95.581,30.649,41.338,23.594,HARD,2,10,0,9,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,28,2024-03-02T15:47:29.971000+00:00,95.477,30.588,41.272,23.617,HARD,2,11,0,10,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,29,2024-03-02T15:49:05.560000+00:00,95.793,30.679,41.485,23.629,HARD,2,12,0,11,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,30,2024-03-02T15:50:41.350000+00:00,95.771,30.657,41.47,23.644,HARD,2,13,0,12,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,31,2024-03-02T15:52:17.140000+00:00,95.679,30.635,41.435,23.609,HARD,2,14,0,13,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,32,2024-03-02T15:53:52.829000+00:00,95.886,30.669,41.519,23.698,HARD,2,15,0,14,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,33,2024-03-02T15:55:28.580000+00:00,95.863,30.69,41.459,23.714,HARD,2,16,0,15,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,34,2024-03-02T15:57:04.451000+00:00,96.133,30.685,41.661,23.787,HARD,2,17,0,16,true,false,false,false,false,false,true,,true,1,1,0,false,,,,0,,,,0,false,0
9472,1229,1,35,2024-03-02T15:58:40.909000+00:00,96.018,30.727,41.557,23.734,HARD,2,18,0,17,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,36,2024-03-02T16:00:16.699000+00:00,96.205,30.794,41.561,23.85,HARD,2,19,0,18,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,37,2024-03-02T16:01:52.940000+00:00,99.234,30.877,41.634,26.723,HARD,2,20,0,19,true,false,true,false,false,false,false,pit_in,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,38,2024-03-02T16:03:32.041000+00:00,116.445,51.526,41.562,23.357,SOFT,3,1,0,0,true,false,false,true,false,false,false,pit_out,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,39,2024-03-02T16:05:28.544000+00:00,92.608,29.741,39.916,22.951,SOFT,3,2,0,1,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,40,2024-03-02T16:07:01.342000+00:00,96.589,31.014,42.023,23.552,SOFT,3,3,0,2,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,41,2024-03-02T16:08:37.813000+00:00,95.29,30.697,41.281,23.312,SOFT,3,4,0,3,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,42,2024-03-02T16:10:13.056000+00:00,94.667,30.477,40.996,23.194,SOFT,3,5,0,4,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,43,2024-03-02T16:11:47.752000+00:00,94.151,30.132,40.772,23.247,SOFT,3,6,0,5,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,44,2024-03-02T16:13:21.891000+00:00,94.531,30.348,40.805,23.378,SOFT,3,7,0,6,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,45,2024-03-02T16:14:56.406000+00:00,94.249,30.18,40.825,23.244,SOFT,3,8,0,7,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,46,2024-03-02T16:16:30.705000+00:00,94.193,30.301,40.682,23.21,SOFT,3,9,0,8,true,false,false,false,true,false,false,deleted_lap,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,47,2024-03-02T16:18:04.873000+00:00,94.239,30.267,40.704,23.268,SOFT,3,10,0,9,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,48,2024-03-02T16:19:39.113000+00:00,94.35,30.245,40.738,23.367,SOFT,3,11,0,10,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,49,2024-03-02T16:21:13.504000+00:00,94.403,30.246,40.804,23.353,SOFT,3,12,0,11,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,50,2024-03-02T16:22:47.788000+00:00,94.783,30.229,40.928,23.626,SOFT,3,13,0,12,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,51,2024-03-02T16:24:22.630000+00:00,94.34,30.003,40.834,23.503,SOFT,3,14,0,13,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,52,2024-03-02T16:25:57.029000+00:00,94.906,30.333,40.919,23.654,SOFT,3,15,0,14,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,53,2024-03-02T16:27:31.849000+00:00,95.6,30.528,41.382,23.69,SOFT,3,16,0,15,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,54,2024-03-02T16:29:07.484000+00:00,95.334,30.427,41.227,23.68,SOFT,3,17,0,16,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,55,2024-03-02T16:30:42.853000+00:00,95.184,30.493,41.22,23.471,SOFT,3,18,0,17,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,56,2024-03-02T16:32:18.038000+00:00,94.671,30.256,40.87,23.545,SOFT,3,19,0,18,true,false,false,false,false,false,true,,true,1,1,0,false,0.0,0.0,0.0,1,0.0,0.0,0.0,1,false,0
9472,1229,1,57,2024-03-02T16:33:52.694000+00:00,94.923,30.384,40.91,23.629,SOFT,3,20,0,19,true,false,false,false,false,false,true,,true,1,1,0,false,,,,0,,,,0,false,0
9472,1229,2,1,2024-03-02T15:03:42.341000+00:00,106.397,39.057,43.162,24.178,SOFT,1,1,0,0,true,true,false,false,false,true,false,standing_start;neutralised,true,18,15,8,true,0.063,0.504,1.877,25,2.386,7.621,8.719,27,true,13
9472,1229,2,2,2024-03-02T15:05:28.737000+00:00,98.481,31.096,43.005,24.38,SOFT,1,2,0,1,true,false,false,false,false,false,true,,true,15,14,3,true,0.067,0.616,0.822,26,8.293,9.549,10.84,27,true,2
9472,1229,2,3,2024-03-02T15:07:07.169000+00:00,98.707,31.105,43.155,24.447,SOFT,1,3,0,2,true,false,false,false,false,false,true,,true,14,14,0,false,0.558,0.813,0.954,28,10.485,11.68,12.866,28,false,0
9472,1229,2,4,2024-03-02T15:08:45.974000+00:00,98.39,31.044,42.904,24.442,SOFT,1,4,0,3,true,false,false,false,false,false,true,,true,14,14,0,false,0.709,0.818,0.916,28,12.293,13.6475,14.545,28,false,0
9472,1229,2,5,2024-03-02T15:10:24.343000+00:00,98.757,31.048,43.209,24.5,SOFT,1,5,0,4,true,false,false,false,false,false,true,,true,14,14,0,false,0.567,0.716,0.866,28,14.01,15.143,16.118,28,false,0
9472,1229,2,6,2024-03-02T15:12:03.067000+00:00,98.582,31.037,42.981,24.564,SOFT,1,6,0,5,true,false,false,false,false,false,true,,true,14,14,0,false,0.757,0.841,0.967,28,15.767,16.757,17.609,28,false,0
9472,1229,2,7,2024-03-02T15:13:41.625000+00:00,99.464,31.373,43.491,24.6,SOFT,1,7,0,6,true,false,false,false,false,false,true,,true,14,14,0,false,0.441,0.7275,0.913,28,17.223,18.912,20.031,28,false,0
9472,1229,2,8,2024-03-02T15:15:21.091000+00:00,99.58,31.566,43.336,24.678,SOFT,1,8,0,7,true,false,false,false,false,false,true,,true,14,14,0,false,0.437,0.6705,0.814,28,19.675,21.405,22.583,28,false,0
9472,1229,2,9,2024-03-02T15:17:00.723000+00:00,99.366,31.398,43.299,24.669,SOFT,1,9,0,8,true,false,false,false,false,false,true,,true,14,13,1,true,0.643,0.8255,1.896,28,22.266,23.634,24.715,28,true,1
9472,1229,2,10,2024-03-02T15:18:39.989000+00:00,161.86,83.3,46.732,31.828,SOFT,1,10,0,9,true,false,true,false,false,true,false,pit_in;neutralised,true,13,20,7,true,1.91,22.005,29.489,27,24.558,78.411,86.447,27,true,6
9472,1229,2,11,2024-03-02T15:21:21.935000+00:00,132.438,64.866,42.959,24.613,HARD,2,1,0,0,true,false,false,true,false,false,false,pit_out,true,20,20,0,false,64.228,66.7665,67.462,26,,,,0,false,0
9472,1229,2,12,2024-03-02T15:23:34.319000+00:00,98.493,31.666,42.766,24.061,HARD,2,2,0,1,true,false,false,false,false,false,true,,true,20,20,0,false,67.687,90.8895,92.06,28,,,,0,false,0
9472,1229,2,13,2024-03-02T15:25:12.827000+00:00,100.989,31.427,43.601,25.961,HARD,2,3,0,2,true,false,false,false,false,false,true,,true,20,20,0,false,64.968,66.1445,68.146,26,,,,0,false,0
9472,1229,2,14,2024-03-02T15:26:53.936000+00:00,101.47,34.301,43.043,24.126,HARD,2,4,0,3,true,false,false,false,false,false,true,,true,20,20,0,false,68.609,71.4425,72.088,28,,,,0,false,0
9472,1229,2,15,2024-03-02T15:28:35.301000+00:00,97.594,31.044,42.414,24.136,HARD,2,5,0,4,true,false,false,false,false,false,true,,true,20,20,0,false,71.87,72.1765,72.333,28,,,,0,false,0
9472,1229,2,16,2024-03-02T15:30:12.933000+00:00,101.37,34.383,42.896,24.091,HARD,2,6,0,5,true,false,false,false,false,false,true,,true,20,20,0,false,72.256,75.783,76.215,28,,,,0,false,0
9472,1229,2,17,2024-03-02T15:31:54.254000+00:00,99.758,31.181,42.77,25.807,HARD,2,7,0,6,true,false,false,false,false,false,true,,true,20,20,0,false,75.879,76.189,77.884,28,139.532,139.551,139.57,2,false,0
9472,1229,2,18,2024-03-02T15:33:34.073000+00:00,98.077,31.257,42.709,24.111,HARD,2,8,0,7,true,false,false,false,false,false,true,,true,20,20,0,false,77.832,78.173,78.463,27,,,,0,false,0
9472,1229,2,19,2024-03-02T15:35:12.065000+00:00,97.742,31.201,42.532,24.009,HARD,2,9,0,8,true,false,false,false,false,false,true,,true,20,20,0,false,78.151,78.332,78.466,28,,,,0,false,0
9472,1229,2,20,2024-03-02T15:36:49.792000+00:00,97.82,31.11,42.663,24.047,HARD,2,10,0,9,true,false,false,false,false,false,true,,true,20,20,0,false,76.716,79.4965,79.657,28,,,,0,false,0
9472,1229,2,21,2024-03-02T15:38:27.658000+00:00,98.009,31.167,42.681,24.161,HARD,2,11,0,10,true,false,false,false,false,false,true,,true,20,20,0,false,55.552,55.989,56.445,26,,,,0,false,0
9472,1229,2,22,2024-03-02T15:40:05.682000+00:00,97.728,31.115,42.516,24.097,HARD,2,12,0,11,true,false,false,false,false,false,true,,true,20,20,0,false,56.008,56.508,56.915,28,,,,0,false,0
9472,1229,2,23,2024-03-02T15:41:43.435000+00:00,97.621,31.065,42.487,24.069,HARD,2,13,0,12,true,false,false,false,false,false,true,,true,20,20,0,false,56.89,57.445,57.855,28,,,,0,false,0
9472,1229,2,24,2024-03-02T15:43:21.051000+00:00,99.437,31.076,42.618,25.743,HARD,2,14,0,13,true,false,false,false,false,false,true,,true,20,20,0,false,57.763,58.3815,60.606,28,,,,0,false,0
9472,1229,2,25,2024-03-02T15:45:00.546000+00:00,99.093,32.025,42.881,24.187,HARD,2,15,0,14,true,false,false,false,false,false,true,,true,20,20,0,false,60.46,62.703,63.044,27,,,,0,false,0
9472,1229,2,26,2024-03-02T15:46:39.536000+00:00,97.859,31.152,42.533,24.174,HARD,2,16,0,15,true,false,false,false,false,false,true,,true,20,20,0,false,63.038,63.691,64.355,27,,,,0,false,0
9472,1229,2,27,2024-03-02T15:48:17.458000+00:00,98.288,31.178,42.806,24.304,HARD,2,17,0,16,true,false,false,false,false,false,true,,true,20,20,0,false,64.354,65.316,65.996,27,,,,0,false,0
9472,1229,2,28,2024-03-02T15:49:55.707000+00:00,100.535,31.128,42.603,26.804,HARD,2,18,0,17,true,false,true,false,false,false,false,pit_in,true,20,20,0,false,65.935,66.156,66.744,27,,,,0,false,0
9472,1229,2,29,2024-03-02T15:51:36.212000+00:00,121.581,52.601,45.132,23.848,HARD,3,1,0,0,true,false,false,true,false,false,false,pit_out,true,20,20,0,false,89.923,91.494,94.131,26,,,,0,false,0
9472,1229,2,30,2024-03-02T15:53:37.819000+00:00,95.715,30.623,41.483,23.609,HARD,3,2,0,1,true,false,false,false,false,false,true,,true,20,20,0,false,93.045,102.615,104.387,28,,,,0,false,0
9472,1229,2,31,2024-03-02T15:55:13.608000+00:00,96.713,30.539,42.489,23.685,HARD,3,3,0,2,true,false,false,false,false,false,true,,true,20,20,0,false,24.982,25.55,27.913,26,,,,0,false,0
9472,1229,2,32,2024-03-02T15:56:50.282000+00:00,96.563,30.82,41.868,23.875,HARD,3,4,0,3,true,false,false,false,false,false,true,,true,20,20,0,false,24.943,25.1425,25.381,28,,,,0,false,0
9472,1229,2,33,2024-03-02T15:58:26.854000+00:00,97.433,30.732,42.718,23.983,HARD,3,5,0,4,true,false,false,false,false,false,true,,true,20,20,0,false,24.852,25.179,26.423,27,,,,0,false,0
9472,1229,2,34,2024-03-02T16:00:04.211000+00:00,96.475,30.708,41.944,23.823,HARD,3,6,0,5,true,false,false,false,false,false,true,,true,20,20,0,false,24.609,24.7995,26.42,26,,,,0,false,0
9472,1229,2,35,2024-03-02T16:01:40.784000+00:00,96.859,31.015,42.023,23.821,HARD,3,7,0,6,true,false,false,false,false,false,true,,true,20,20,0,false,24.851,25.066,25.254,28,,,,0,false,0
9472,1229,2,36,2024-03-02T16:03:17.715000+00:00,96.462,30.805,41.808,23.849,HARD,3,8,0,7,true,false,false,false,false,false,true,,true,20,20,0,false,24.813,25.09,25.264,27,,,,0,false,0
9472,1229,2,37,2024-03-02T16:04:54.083000+00:00,96.785,30.826,42.127,23.832,HARD,3,9,0,8,true,false,false,false,false,false,true,,true,20,20,0,false,23.617,24.0655,24.834,28,181.146,181.156,181.166,2,false,0
9472,1229,2,38,2024-03-02T16:06:30.793000+00:00,96.732,30.786,42.026,23.92,HARD,3,10,0,9,true,false,false,false,false,false,true,,true,20,20,0,false,22.549,22.72,23.608,27,,,,0,false,0
9472,1229,2,39,2024-03-02T16:08:07.594000+00:00,97.016,30.987,42.097,23.932,HARD,3,11,0,10,true,false,false,false,false,false,true,,true,20,20,0,false,22.282,22.392,22.626,28,,,,0,false,0
9472,1229,2,40,2024-03-02T16:09:44.655000+00:00,99.817,30.76,42.614,26.443,HARD,3,12,0,11,true,false,true,false,false,false,false,pit_in,true,20,20,0,false,21.923,22.286,22.447,27,,,,0,false,0
9472,1229,2,41,2024-03-02T16:11:24.430000+00:00,120.282,55.516,41.323,23.443,SOFT,4,1,0,0,true,false,false,true,false,false,false,pit_out,true,20,20,0,false,45.965,49.0765,49.547,26,,,,0,false,0
9472,1229,2,42,2024-03-02T16:13:24.717000+00:00,94.735,30.316,40.966,23.453,SOFT,4,2,0,1,true,false,false,false,false,false,true,,true,20,20,0,false,47.032,47.638,48.651,28,,,,0,false,0
9472,1229,2,43,2024-03-02T16:14:59.489000+00:00,95.001,30.462,41.076,23.463,SOFT,4,3,0,2,true,false,false,false,false,false,true,,true,20,20,0,false,45.464,46.2325,47.009,28,,,,0,false,0
9472,1229,2,44,2024-03-02T16:16:34.406000+00:00,95.13,30.599,41.146,23.385,SOFT,4,4,0,3,true,false,false,false,false,false,true,,true,20,20,0,false,43.964,44.743,45.443,28,,,,0,false,0
9472,1229,2,45,2024-03-02T16:18:09.515000+00:00,95.333,30.587,41.272,23.474,SOFT,4,5,0,4,true,false,false,false,false,false,true,,true,20,20,0,false,42.634,43.2515,44.0,28,,,,0,false,0
9472,1229,2,46,2024-03-02T16:19:44.864000+00:00,95.939,30.872,41.469,23.598,SOFT,4,6,0,5,true,false,false,false,false,false,true,,true,20,20,0,false,42.276,42.479,42.849,28,,,,0,false,0
9472,1229,2,47,2024-03-02T16:21:20.749000+00:00,96.729,30.667,42.237,23.825,SOFT,4,7,0,6,true,false,false,false,false,false,true,,true,20,20,0,false,41.754,42.193,42.486,28,,,,0,false,0
9472,1229,2,48,2024-03-02T16:22:57.609000+00:00,95.688,30.357,41.593,23.738,SOFT,4,8,0,7,true,false,false,false,false,false,true,,true,20,20,0,false,41.324,41.5755,42.283,28,,,,0,false,0
9472,1229,2,49,2024-03-02T16:24:33.273000+00:00,95.59,30.638,41.303,23.649,SOFT,4,9,0,8,true,false,false,false,false,false,true,,true,20,20,0,false,40.004,40.515,41.305,28,,,,0,false,0
9472,1229,2,50,2024-03-02T16:26:08.812000+00:00,95.66,30.671,41.368,23.621,SOFT,4,10,0,9,true,false,false,false,false,false,true,,true,20,20,0,false,38.754,39.3455,39.985,28,,,,0,false,0
9472,1229,2,51,2024-03-02T16:27:44.498000+00:00,95.972,30.781,41.539,23.652,SOFT,4,11,0,10,true,false,false,false,false,false,true,,true,20,20,0,false,37.907,38.389,38.739,27,,,,0,false,0
9472,1229,2,52,2024-03-02T16:29:20.677000+00:00,95.987,30.775,41.44,23.772,SOFT,4,12,0,11,true,false,false,false,false,false,true,,true,20,20,0,false,36.945,37.45,37.888,27,,,,0,false,0
9472,1229,2,53,2024-03-02T16:30:56.521000+00:00,96.088,30.798,41.61,23.68,SOFT,4,13,0,12,true,false,false,false,false,false,true,,true,20,20,0,false,33.931,36.5195,36.924,28,,,,0,false,0
9472,1229,2,54,2024-03-02T16:32:32.524000+00:00,99.614,32.179,43.748,23.687,SOFT,4,14,0,13,true,false,false,false,false,false,true,,true,20,20,0,false,34.08,36.0005,37.147,28,,,,0,false,0
9472,1229,2,55,2024-03-02T16:34:12.176000+00:00,96.209,30.671,41.782,23.756,SOFT,4,15,0,14,true,false,false,false,false,false,true,,true,20,20,0,false,35.52,35.978,36.509,27,,,,0,false,0
9472,1229,3,1,2024-03-02T15:03:42.341000+00:00,106.178,38.568,43.159,24.451,SOFT,1,1,3,3,true,true,false,false,false,true,false,standing_start;neutralised,true,14,14,10,false,0.157,0.798,1.435,27,1.928,6.946,8.398,27,true,16
9472,1229,3,2,2024-03-02T15:05:28.518000+00:00,99.509,31.662,43.353,24.494,SOFT,1,2,3,4,true,false,false,false,false,false,true,,true,14,15,3,true,0.188,0.708,0.926,27,8.226,10.332,11.627,28,true,2
9472,1229,3,3,2024-03-02T15:07:07.994000+00:00,98.76,30.965,43.32,24.475,SOFT,1,3,3,5,true,false,false,false,false,false,true,,true,15,15,0,false,0.622,0.7405,0.842,28,11.155,12.4745,13.667,28,false,0
9472,1229,3,4,2024-03-02T15:08:46.663000+00:00,98.61,30.922,43.207,24.481,SOFT,1,4,3,6,true,false,false,false,false,false,true,,true,15,15,0,false,0.657,0.8485,1.048,28,13.151,14.328,15.591,27,false,0
9472,1229,3,5,2024-03-02T15:10:25.323000+00:00,98.704,30.98,43.2,24.524,SOFT,1,5,3,7,true,false,false,false,false,false,true,,true,15,15,0,false,0.806,0.98,1.109,27,15.119,16.0395,17.125,28,false,0
9472,1229,3,6,2024-03-02T15:12:03.968000+00:00,98.689,31.046,43.099,24.544,SOFT,1,6,3,8,true,false,false,false,false,false,true,,true,15,15,0,false,0.906,0.9915,1.127,28,16.677,17.648,18.705,27,false,0
9472,1229,3,7,2024-03-02T15:13:42.734000+00:00,99.193,31.372,43.289,24.532,SOFT,1,7,3,9,true,false,false,false,false,false,true,,true,15,15,0,false,0.741,0.975,1.272,27,18.49,19.8505,20.87,26,false,0
9472,1229,3,8,2024-03-02T15:15:21.929000+00:00,99.529,31.254,43.578,24.697,SOFT,1,8,3,10,true,false,false,false,false,false,true,,true,15,15,0,false,0.449,0.7335,0.833,28,20.407,22.1155,23.381,28,false,0
9472,1229,3,9,2024-03-02T15:17:01.403000+00:00,99.338,31.173,43.519,24.646,SOFT,1,9,3,11,true,false,false,false,false,false,true,,true,15,14,1,true,0.562,0.727,0.856,27,22.948,24.4285,25.486,28,true,1
